subject,session,event,channel,onset_s,offset_s,duration_s
TT011,Session 6,Response,Left Thumb,5450.516,5450.668,0.152
TT011,Session 6,Response,Left Thumb,5484.802,5485.294,0.492
TT011,Session 6,Response,Left Thumb,5673.302,5673.828,0.526
TT011,Session 6,Response,Left Thumb,5747.66,5748.16,0.5
TT011,Session 6,Response,Left Thumb,5856.768,5857.382,0.614
TT011,Session 6,Response,Left Thumb,6076.876,6077.516,0.64
TT011,Session 6,Response,Left Thumb,6109.246,6109.826,0.58
TT011,Session 6,Response,Left Thumb,6155.624,6156.13,0.506
TT011,Session 6,Response,Left Thumb,6258.75,6258.908,0.158
TT011,Session 6,Response,Left Thumb,6320.19,6320.366,0.176
TT011,Session 6,Response,Left Thumb,6453.494,6454.03,0.536
TT011,Session 6,Response,Left Thumb,6487.148,6487.682,0.534
TT011,Session 6,Response,Left Thumb,6544.928,6545.484,0.556
TT011,Session 6,Response,Left Thumb,6590.574,6591.14,0.566
TT011,Session 6,Response,Left Thumb,6632.424,6632.592,0.168
TT011,Session 6,Response,Left Thumb,6666.296,6666.452,0.156
TT011,Session 6,Response,Left Thumb,6705.428,6705.59,0.162
TT011,Session 6,Response,Left Thumb,6840.422,6840.618,0.196
TT011,Session 6,Response,Left Thumb,6873.224,6873.38,0.156
TT011,Session 6,Response,Left Thumb,6896.936,6897.466,0.53
TT011,Session 6,Response,Left Thumb,6928.282,6928.838,0.556
TT011,Session 6,Response,Left Thumb,6970.028,6970.2,0.172
TT011,Session 6,Reset,Right Thumb,7047.102,7049.878,2.776
TT011,Session 6,Response,Left Thumb,7078.538,7078.722,0.184
TT011,Session 6,Response,Left Thumb,7119.954,7120.126,0.172
TT011,Session 6,Response,Left Thumb,7197.366,7197.526,0.16
TT011,Session 6,Reset,Right Thumb,7305.836,7307.544,1.708
TT011,Session 6,Response,Left Thumb,7341.38,7341.944,0.564
TT011,Session 6,Response,Left Thumb,7377.488,7377.652,0.164
TT011,Session 6,Reset,Right Thumb,7443.246,7443.956,0.71
TT011,Session 6,Response,Left Thumb,7472.454,7472.626,0.172
TT011,Session 6,Reset,Right Thumb,7511.67,7512.43,0.76
TT011,Session 6,Response,Left Thumb,7546.654,7546.844,0.19
TT011,Session 6,Response,Left Thumb,7574.698,7574.872,0.174
TT011,Session 6,Reset,Right Thumb,7621.346,7623.494,2.148
TT011,Session 6,Reset,Right Thumb,7668.4,7669.086,0.686
TT011,Session 6,Reset,Right Thumb,7686.864,7687.472,0.608
TT011,Session 6,Response,Left Thumb,7833.108,7833.706,0.598
TT011,Session 6,Reset,Right Thumb,7913.386,7917.288,3.902
TT011,Session 6,Reset,Right Thumb,7939.262,7939.456,0.194
TT011,Session 6,Reset,Right Thumb,7944.302,7945.73,1.428
TT011,Session 6,Reset,Right Thumb,8002.166,8002.818,0.652
TT011,Session 6,Reset,Right Thumb,8018.062,8018.744,0.682
TT011,Session 6,Response,Left Thumb,8222.604,8222.796,0.192
TT011,Session 6,Reset,Right Thumb,8274.23,8275.586,1.356
TT011,Session 6,Response,Left Thumb,8496.978,8498.25,1.272
TT011,Session 6,Response,Left Thumb,8523.14,8523.75,0.61
TT011,Session 6,Response,Left Thumb,8565.554,8565.754,0.2
TT011,Session 6,Response,Left Thumb,8582.618,8582.79,0.172
TT011,Session 6,Reset,Right Thumb,8606.384,8607.062,0.678
TT011,Session 6,Reset,Right Thumb,8644.218,8644.788,0.57
TT011,Session 6,Response,Left Thumb,8882.286,8882.87,0.584
TT011,Session 6,Response,Left Thumb,8909.158,8909.314,0.156
TT011,Session 6,Reset,Right Thumb,8912.456,8913.086,0.63
TT011,Session 6,Reset,Right Thumb,8948.246,8948.798,0.552
TT011,Session 6,Reset,Right Thumb,8958.264,8958.812,0.548
TT011,Session 6,Response,Left Thumb,9079.228,9079.8,0.572
TT011,Session 6,Response,Left Thumb,9111.836,9112.018,0.182
TT011,Session 6,Reset,Right Thumb,9145.9,9146.616,0.716
TT011,Session 6,Reset,Right Thumb,9190.638,9191.264,0.626
TT011,Session 6,Reset,Right Thumb,9219.698,9220.388,0.69
TT011,Session 6,Reset,Right Thumb,9239.176,9239.816,0.64
TT011,Session 6,Reset,Right Thumb,9291.24,9291.888,0.648
TT011,Session 6,Response,Left Thumb,9517.196,9517.776,0.58
TT011,Session 6,Response,Left Thumb,9608.08,9608.258,0.178
TT011,Session 6,Response,Left Thumb,9679.808,9679.97,0.162
TT011,Session 6,Reset,Right Thumb,9715.208,9715.83,0.622
TT011,Session 6,Reset,Right Thumb,9732.56,9732.778,0.218
TT011,Session 6,Reset,Right Thumb,9744.24,9747.602,3.362
TT011,Session 6,Response,Left Thumb,9958.908,9959.43,0.522
TT011,Session 6,Reset,Right Thumb,10055.21,10057.434,2.224
TT011,Session 8,Response,Left Thumb,10734.376,10735.792,1.416
TT011,Session 8,Response,Left Thumb,10769.156,10769.718,0.562
TT011,Session 8,Response,Left Thumb,10800.964,10801.544,0.58
TT011,Session 8,Response,Left Thumb,10836.438,10837.062,0.624
TT011,Session 8,Response,Left Thumb,10873.046,10873.642,0.596
TT011,Session 8,Response,Left Thumb,10912.626,10913.216,0.59
TT011,Session 8,Response,Left Thumb,10948.386,10949.046,0.66
TT011,Session 8,Response,Left Thumb,10986.786,10987.466,0.68
TT011,Session 8,Response,Left Thumb,11028.532,11029.11,0.578
TT011,Session 8,Response,Left Thumb,11069.92,11070.462,0.542
TT011,Session 8,Response,Left Thumb,11104.342,11104.88,0.538
TT011,Session 8,Response,Left Thumb,11146.052,11146.618,0.566
TT011,Session 8,Response,Left Thumb,11194.162,11194.716,0.554
TT011,Session 8,Response,Left Thumb,11234.148,11234.756,0.608
TT011,Session 8,Response,Left Thumb,11281.36,11281.884,0.524
TT011,Session 8,Response,Left Thumb,11314.898,11315.43,0.532
TT011,Session 8,Response,Left Thumb,11353.44,11354.094,0.654
TT011,Session 8,Response,Left Thumb,11403.376,11403.968,0.592
TT011,Session 8,Response,Left Thumb,11433.886,11434.45,0.564
TT011,Session 8,Response,Left Thumb,11478.422,11478.598,0.176
TT011,Session 8,Response,Left Thumb,11519.118,11519.632,0.514
TT011,Session 8,Response,Left Thumb,11570.782,11571.346,0.564
