subname,scorer,session,session_raw,interval_idx,anchor_event,t_start_s,t_end_s,t_mid_min,irt_s,irt_error_s,irt_abs_error_s,irt_ratio,press_duration_s,valid,exclusion,irt_roll,cv_roll_pct,t_exp_s,t_exp_min
TT011,Phi,Nap1,Session 5,10,Response,352.2403,387.7716,6.1668,35.5313,5.5313,5.5313,1.1844,0.7806,True,,37.3925,9.562,1382.186,23.0364
TT011,Phi,Nap1,Session 5,11,Response,387.7716,402.8425,6.5885,15.0709,-14.9291,14.9291,0.5024,0.3792,True,,32.884,32.172,1407.487,23.4581
TT011,Phi,Nap1,Session 5,12,Response,402.8425,422.5709,6.8784,19.7284,-10.2716,10.2716,0.6576,0.6245,True,,28.3167,36.305,1424.8867,23.7481
TT011,Phi,Nap1,Session 5,13,Response,422.5709,464.779,7.3946,42.2081,12.2081,12.2081,1.4069,0.6022,True,,30.174,39.813,1455.855,24.2642
TT011,Phi,Nap1,Session 5,14,Response,464.779,509.6045,8.1199,44.8255,14.8255,14.8255,1.4942,0.7806,True,,31.4728,42.539,1499.3717,24.9895
TT011,Phi,Nap1,Session 5,15,Response,509.6045,546.2812,8.799,36.6767,6.6767,6.6767,1.2226,0.6691,True,,31.7019,42.535,1540.1228,25.6687
TT011,Phi,Nap1,Session 5,16,Response,546.2812,578.98,9.3772,32.6988,2.6988,2.6988,1.09,0.7806,True,,35.2275,28.014,1574.8106,26.2468
TT011,Phi,Nap1,Session 5,17,Response,578.98,613.5523,9.9378,34.5723,4.5723,4.5723,1.1524,0.6914,True,,38.1963,13.459,1608.4461,26.8074
TT011,Phi,Nap1,Session 5,18,Response,613.5523,638.1547,10.4309,24.6024,-5.3976,5.3976,0.8201,0.7583,True,,34.6751,21.016,1638.0335,27.3006
TT011,Phi,Nap1,Session 5,19,Response,638.1547,665.4559,10.8634,27.3012,-2.6988,2.6988,0.91,0.7137,True,,31.1703,16.227,1663.9853,27.7331
TT011,Phi,Nap1,Session 5,20,Response,665.4559,694.6675,11.3344,29.2116,-0.7884,0.7884,0.9737,0.6914,True,,29.6773,13.553,1692.2417,28.204
TT011,Phi,Nap1,Session 5,21,Response,694.6675,746.0503,12.006,51.3828,21.3828,21.3828,1.7128,0.7583,True,,33.4141,31.985,1732.5389,28.8756
TT011,Phi,Nap1,Session 5,22,Response,746.0503,776.5856,12.6886,30.5353,0.5353,0.5353,1.0178,0.7137,True,,32.6067,32.909,1773.498,29.5583
TT011,Phi,Nap1,Session 5,23,Response,776.5856,819.2699,13.2988,42.6843,12.6843,12.6843,1.4228,0.736,True,,36.223,28.712,1810.1078,30.1685
TT011,Phi,Nap1,Session 5,24,Response,819.2699,854.0207,13.9441,34.7508,4.7508,4.7508,1.1584,0.6022,True,,37.713,24.595,1848.8253,30.8138
TT011,Phi,Nap1,Session 5,25,Response,854.0207,889.6714,14.5308,35.6507,5.6507,5.6507,1.1884,0.6691,True,,39.0008,20.981,1884.026,31.4004
TT011,Phi,Nap1,Session 5,26,Response,889.6714,917.9986,15.0639,28.3272,-1.6728,1.6728,0.9442,0.6245,True,,34.3897,16.068,1916.015,31.9336
TT011,Phi,Nap1,Session 5,27,Response,917.9986,939.1807,15.4765,21.1821,-8.8179,8.8179,0.7061,0.7137,True,,32.519,24.993,1940.7696,32.3462
TT011,Phi,Nap1,Session 5,28,Response,939.1807,972.4594,15.9303,33.2787,3.2787,3.2787,1.1093,0.7806,True,,30.6379,19.568,1968.0,32.8
TT011,Phi,Nap1,Session 5,29,Response,972.4594,1000.8312,16.4441,28.3718,-1.6282,1.6282,0.9457,1.0037,True,,29.3621,18.951,1998.8253,33.3138
TT011,Phi,Nap1,Session 5,30,Response,1000.8312,1031.9687,16.94,31.1375,1.1375,1.1375,1.0379,0.7137,True,,28.4595,16.043,2028.58,33.8097
TT011,Phi,Nap1,Session 5,31,Response,1031.9687,1062.9055,17.4573,30.9368,0.9368,0.9368,1.0312,0.6691,True,,28.9814,16.197,2059.6171,34.327
TT011,Phi,Nap1,Session 5,32,Response,1062.9055,1090.8535,17.948,27.948,-2.052,2.052,0.9316,0.6691,True,,30.3346,7.227,2089.0595,34.8177
TT011,Phi,Nap1,Session 5,33,Response,1090.8535,1124.0207,18.4573,33.1672,3.1672,3.1672,1.1056,0.6022,True,,30.3123,7.109,2119.6171,35.327
TT011,Phi,Nap1,Session 5,34,Response,1124.0207,1146.6748,18.9225,22.6541,-7.3459,7.3459,0.7551,0.6022,True,,29.1687,14.023,2147.5277,35.7921
TT011,Phi,Nap1,Session 5,35,Response,1146.6748,1180.4743,19.3929,33.7995,3.7995,3.7995,1.1266,0.6022,True,,29.7011,15.343,2175.7546,36.2626
TT011,Phi,Nap1,Session 5,36,Response,1180.4743,1206.9949,19.8956,26.5206,-3.4794,3.4794,0.884,0.5799,True,,28.8179,16.254,2205.9146,36.7652
TT011,Phi,Nap1,Session 5,37,Response,1206.9949,1232.0579,20.3254,25.063,-4.937,4.937,0.8354,0.6245,True,,28.2409,17.655,2231.7064,37.1951
TT011,Phi,Nap1,Session 5,38,Response,1232.0579,1268.0209,20.834,35.963,5.963,5.963,1.1988,0.6914,True,,28.8,20.04,2262.2194,37.7037
TT011,Phi,Nap1,Session 5,39,Response,1268.0209,1294.4444,21.3539,26.4235,-3.5765,3.5765,0.8808,0.6914,True,,29.5539,16.771,2293.4126,38.2235
TT011,Phi,Nap1,Session 5,40,Response,1294.4444,1318.114,21.7713,23.6696,-6.3304,6.3304,0.789,0.736,True,,27.5279,17.643,2318.4592,38.641
TT011,Phi,Nap1,Session 5,41,Response,1318.114,1346.5449,22.2055,28.4309,-1.5691,1.5691,0.9477,0.6245,True,,27.91,17.315,2344.5094,39.0752
TT011,Phi,Nap1,Session 5,42,Response,1346.5449,1385.519,22.7672,38.9741,8.9741,8.9741,1.2991,0.6468,True,,30.6922,21.179,2378.212,39.6369
TT011,Phi,Nap1,Session 5,43,Response,1385.519,1409.2883,23.2901,23.7693,-6.2307,6.2307,0.7923,0.6468,True,,28.2535,22.345,2409.5836,40.1597
TT011,Phi,Nap1,Session 5,44,Response,1409.2883,1433.3555,23.6887,24.0672,-5.9328,5.9328,0.8022,0.5799,True,,27.7822,23.637,2433.5019,40.5584
TT011,Phi,Nap1,Session 5,45,Response,1433.3555,1461.5934,24.1246,28.2379,-1.7621,1.7621,0.9413,0.7137,True,,28.6959,21.455,2459.6544,40.9942
TT011,Phi,Nap1,Session 5,46,Response,1461.5934,1491.9503,24.6129,30.3569,0.3569,0.3569,1.0119,0.5576,True,,29.0811,21.306,2488.9518,41.4825
TT011,Phi,Nap1,Session 5,47,Response,1491.9503,1514.3145,25.0522,22.3642,-7.6358,7.6358,0.7455,0.5576,True,,25.7591,13.112,2515.3124,41.9219
TT011,Phi,Nap1,Session 5,48,Response,1514.3145,1559.14,25.6121,44.8255,14.8255,14.8255,1.4942,0.5353,True,,29.9703,29.681,2548.9072,42.4818
TT011,Phi,Nap1,Session 5,49,Response,1559.14,1589.3775,26.2376,30.2375,0.2375,0.2375,1.0079,0.5576,True,,31.2044,26.53,2586.4387,43.1073
TT011,Phi,Nap1,Session 5,50,Response,1589.3775,1607.727,26.6425,18.3495,-11.6505,11.6505,0.6117,0.5353,True,,29.2267,34.684,2610.7322,43.5122
TT011,Phi,Nap1,Session 5,51,Response,1607.727,1638.6192,27.0529,30.8922,0.8922,0.8922,1.0297,0.5799,True,,29.3338,34.618,2635.3531,43.9226
TT011,Phi,Nap1,Session 5,52,Response,1638.6192,1670.0545,27.5723,31.4353,1.4353,1.4353,1.0478,0.5353,True,,31.148,30.111,2666.5168,44.4419
TT011,Phi,Nap1,Session 5,53,Reset,1759.1099,1784.6937,29.5317,25.5838,-4.4162,4.4162,0.8528,0.7137,True,,27.2997,20.204,2784.0818,46.4014
TT011,Phi,Nap2,Session 6,1,Response,30.2373,58.4674,0.7392,28.2301,-1.7699,1.7699,0.941,0.6468,True,,,,3001.4024,50.0234
TT011,Phi,Nap2,Session 6,2,Response,58.4674,90.0811,1.2379,31.6137,1.6137,1.6137,1.0538,0.7137,True,,29.9219,7.996,3031.3242,50.5221
TT011,Phi,Nap2,Session 6,3,EndProbe,210.334,239.5904,3.7494,29.2564,-0.7436,0.7436,0.9752,0.6691,True,,29.7001,5.841,3182.0122,53.0335
TT011,Phi,Nap2,Session 6,4,Response,239.5904,270.0365,4.2469,30.4461,0.4461,0.4461,1.0149,0.5799,True,,29.8866,4.901,3211.8634,53.5311
TT011,Phi,Nap2,Session 6,5,Response,270.0365,297.6645,4.7308,27.628,-2.372,2.372,0.9209,0.6245,True,,29.4349,5.509,3240.9005,54.015
TT011,Phi,Nap2,Session 6,6,Response,297.6645,325.0995,5.1897,27.435,-2.565,2.565,0.9145,0.7137,True,,29.2758,6.144,3268.432,54.4739
TT011,Phi,Nap2,Session 6,7,Response,325.0995,354.3635,5.6622,29.264,-0.736,0.736,0.9755,0.6468,True,,28.8059,4.381,3296.7815,54.9464
TT011,Phi,Nap2,Session 6,8,EndProbe,494.202,539.2113,8.6118,45.0093,15.0093,15.0093,1.5003,0.736,True,,31.9565,23.159,3473.7566,57.8959
TT011,Phi,Nap2,Session 6,9,Response,539.2113,567.3076,9.221,28.0963,-1.9037,1.9037,0.9365,0.5799,True,,31.4865,24.114,3510.3094,58.5052
TT011,Phi,Nap2,Session 6,10,Response,567.3076,598.7128,9.7168,31.4052,1.4052,1.4052,1.0468,0.6245,True,,32.242,22.626,3540.0602,59.001
TT011,Phi,Nap2,Session 6,11,Response,598.7128,627.8429,10.2213,29.1301,-0.8699,0.8699,0.971,0.6022,True,,32.581,21.642,3570.3278,59.5055
TT011,Phi,Nap2,Session 6,12,Response,627.8429,659.6574,10.7292,31.8145,1.8145,1.8145,1.0605,0.6245,True,,33.0911,20.671,3600.8002,60.0133
TT011,Phi,Nap2,Session 6,13,Response,659.6574,689.025,11.239,29.3676,-0.6324,0.6324,0.9789,0.5576,True,,29.9627,5.288,3631.3912,60.5232
TT011,Phi,Nap2,Session 6,14,Response,689.025,720.3856,11.7451,31.3606,1.3606,1.3606,1.0454,0.6468,True,,30.6156,4.125,3661.7553,61.0293
TT011,Phi,Nap2,Session 6,15,Response,720.3856,751.7316,12.2676,31.346,1.346,1.346,1.0449,0.513,True,,30.6038,4.097,3693.1086,61.5518
TT011,Phi,Nap2,Session 6,16,Response,751.7316,786.0363,12.8147,34.3047,4.3047,4.3047,1.1435,0.513,True,,31.6387,5.578,3725.934,62.0989
TT011,Phi,Nap2,Session 6,17,EndProbe,944.57,974.5196,15.9924,29.9496,-0.0504,0.0504,0.9983,0.5799,True,,31.2657,6.108,3916.5948,65.2766
TT011,Phi,Nap2,Session 6,18,Response,974.5196,1010.1034,16.5385,35.5838,5.5838,5.5838,1.1861,0.5576,True,,32.5089,7.198,3949.3615,65.8227
TT011,Phi,Nap2,Session 6,19,Response,1010.1034,1048.8767,17.1582,38.7733,8.7733,8.7733,1.2924,0.5576,True,,33.9915,10.279,3986.54,66.4423
TT011,Phi,Nap2,Session 6,20,Response,1048.8767,1086.2147,17.7924,37.338,7.338,7.338,1.2446,0.513,True,,35.1899,9.622,4024.5957,67.0766
TT011,Phi,Nap2,Session 6,21,Response,1086.2147,1122.7576,18.4081,36.5429,6.5429,6.5429,1.2181,0.5353,True,,35.6375,9.505,4061.5362,67.6923
TT011,Phi,Nap2,Session 6,22,Response,1122.7576,1157.3522,19.0009,34.5946,4.5946,4.5946,1.1532,1.2936,True,,36.5665,4.393,4097.1049,68.2851
TT011,Phi,Nap2,Session 6,23,Response,1157.3522,1191.7316,19.5757,34.3794,4.3794,4.3794,1.146,0.513,True,,36.3256,5.122,4131.5919,68.8599
TT011,Phi,Nap2,Session 6,24,Response,1191.7316,1242.9137,20.2887,51.1821,21.1821,21.1821,1.7061,0.5576,True,,38.8074,18.119,4174.3726,69.5729
TT011,Phi,Nap2,Session 6,25,EndProbe,1341.862,1378.0699,22.6661,36.2079,6.2079,6.2079,1.2069,0.7137,True,,38.5814,18.424,4317.016,71.9503
TT011,Phi,Nap2,Session 6,26,Response,1378.0699,1410.4118,23.2373,32.3419,2.3419,2.3419,1.0781,0.6691,True,,37.7412,20.238,4351.2908,72.5215
TT011,Phi,Nap2,Session 6,27,Response,1410.4118,1456.8208,23.8936,46.409,16.409,16.409,1.547,0.6022,True,,40.1041,20.512,4390.6663,73.1778
TT011,Phi,Nap2,Session 6,28,Response,1456.8208,1492.5976,24.5785,35.7768,5.7768,5.7768,1.1926,0.6245,True,,40.3835,19.819,4431.7592,73.8627
TT011,Phi,Nap2,Session 6,29,Response,1492.5976,1528.7613,25.178,36.1637,6.1637,6.1637,1.2055,0.6245,True,,37.3799,14.177,4467.7294,74.4622
TT011,Phi,Nap2,Session 6,30,Response,1528.7613,1559.9657,25.7394,31.2044,1.2044,1.2044,1.0401,0.5799,True,,36.3792,16.498,4501.4135,75.0236
TT011,Phi,Nap2,Session 6,31,Response,1559.9657,1583.676,26.197,23.7103,-6.2897,6.2897,0.7903,0.5576,True,,34.6528,23.857,4528.8708,75.4812
TT011,Phi,Nap2,Session 6,32,Response,1583.676,1621.0809,26.7063,37.4049,7.4049,7.4049,1.2468,0.5799,True,,32.852,17.12,4559.4284,75.9905
TT011,Phi,Nap2,Session 6,33,EndProbe,1719.946,1754.189,28.9511,34.243,4.243,4.243,1.1414,1.3159,True,,32.5453,16.791,4694.1175,78.2353
TT011,Phi,Nap2,Session 6,34,Response,1754.189,1788.3414,29.5211,34.1524,4.1524,4.1524,1.1384,0.6022,True,,32.143,16.175,4728.3152,78.8053
TT011,Phi,Nap2,Session 6,35,Response,1788.3414,1821.9101,30.0854,33.5687,3.5687,3.5687,1.119,0.5576,True,,32.6159,15.943,4762.1758,79.3696
TT011,Phi,Nap2,Session 6,36,Response,1821.9101,1846.1255,30.567,24.2154,-5.7846,5.7846,0.8072,0.6245,True,,32.7169,15.234,4791.0678,79.8511
TT011,Phi,Nap2,Session 6,37,Response,1846.1255,1891.7464,31.1489,45.6209,15.6209,15.6209,1.5207,0.6691,True,,34.3601,22.088,4825.986,80.4331
TT011,Phi,Nap2,Session 6,38,Response,1891.7464,1933.263,31.8751,41.5166,11.5166,11.5166,1.3839,0.6022,True,,35.8148,22.983,4869.5547,81.1592
TT011,Phi,Nap2,Session 6,39,Response,1933.263,1967.5086,32.5064,34.2456,4.2456,4.2456,1.1415,0.6022,True,,35.8334,22.958,4907.4358,81.7906
TT011,Phi,Nap2,Session 6,40,Response,1967.5086,2006.661,33.1181,39.1524,9.1524,9.1524,1.3051,0.5353,True,,36.9502,22.25,4944.1348,82.4022
TT011,Phi,Nap2,Session 6,41,EndProbe,2104.248,2141.6348,35.3824,37.3868,7.3868,7.3868,1.2462,0.5799,True,,39.5845,10.843,5079.9914,84.6665
TT011,Phi,Nap2,Session 6,42,Response,2141.6348,2174.4306,35.9672,32.7958,2.7958,2.7958,1.0932,0.6914,True,,37.0194,9.593,5115.0827,85.2514
TT011,Phi,Nap2,Session 6,43,Response,2174.4306,2198.1331,36.438,23.7025,-6.2975,6.2975,0.7901,0.6245,True,,33.4566,17.939,5143.3319,85.7222
TT011,Phi,Nap2,Session 6,44,Response,2198.1331,2229.4936,36.8969,31.3605,1.3605,1.3605,1.0454,0.6468,True,,32.8796,18.387,5170.8634,86.1811
TT011,Phi,Nap2,Session 6,45,Response,2229.4936,2271.1888,37.5057,41.6952,11.6952,11.6952,1.3898,0.7137,True,,33.3882,20.273,5207.3912,86.7899
TT011,Phi,Nap2,Session 6,46,Reset,2350.6088,2379.7613,39.4198,29.1525,-0.8475,0.8475,0.9718,0.5353,True,,31.7413,20.639,5322.235,88.7039
TT011,Phi,Nap2,Session 6,47,Response,2379.7613,2421.1441,40.0075,41.3828,11.3828,11.3828,1.3794,0.5799,True,,33.4587,23.57,5357.5027,89.2917
TT011,Phi,Nap2,Session 6,48,Response,2421.1441,2463.8061,40.7079,42.662,12.662,12.662,1.4221,0.5799,True,,37.2506,17.314,5399.5251,89.9921
TT011,Phi,Nap2,Session 6,49,Response,2463.8061,2498.5792,41.3532,34.7731,4.7731,4.7731,1.1591,0.5353,True,,37.9331,15.343,5438.2426,90.6374
TT011,Phi,Nap2,Session 6,50,Response,2498.5792,2525.3674,41.8662,26.7882,-3.2118,3.2118,0.8929,0.513,True,,34.9517,20.287,5469.0233,91.1504
TT011,Phi,Nap2,Session 6,51,Response,2525.3674,2559.4936,42.3738,34.1262,4.1262,4.1262,1.1375,0.6245,True,,35.9465,17.77,5499.4805,91.658
TT011,Phi,Nap2,Session 6,52,Reset,2610.3189,2642.6162,43.7745,32.2973,2.2973,2.2973,1.0766,0.6245,True,,34.1294,16.734,5583.5176,93.0586
TT011,Phi,Nap2,Session 6,53,Response,2642.6162,2678.713,44.3444,36.0968,6.0968,6.0968,1.2032,0.5576,True,,32.8163,11.083,5617.7146,93.6286
TT011,Phi,Nap2,Session 6,54,Response,2678.713,2696.3042,44.7918,17.5912,-12.4088,12.4088,0.5864,0.5799,True,,29.3799,25.348,5644.5586,94.076
TT011,Phi,Nap2,Session 6,55,Response,2696.3042,2722.9731,45.1606,26.6689,-3.3311,3.3311,0.889,0.6468,True,,29.3561,25.405,5666.6886,94.4448
TT011,Phi,Nap2,Session 6,56,Reset,2744.4529,2773.6645,45.9843,29.2116,-0.7884,0.7884,0.9737,0.5799,True,,28.3732,24.603,5716.1087,95.2685
TT011,Phi,Nap2,Session 6,57,Reset,2812.8392,2847.8654,47.1725,35.0262,5.0262,5.0262,1.1675,0.5799,True,,28.9189,25.778,5787.4023,96.4567
TT011,Phi,Nap2,Session 6,58,Response,2847.8654,2875.9027,47.6981,28.0373,-1.9627,1.9627,0.9346,0.6245,True,,27.307,23.056,5818.934,96.9822
TT011,Phi,Nap2,Session 6,59,Response,2875.9027,2905.1667,48.1756,29.264,-0.736,0.736,0.9755,0.6468,True,,29.6416,10.766,5847.5847,97.4597
TT011,Phi,Nap2,Session 6,60,Reset,2923.5162,2957.3525,49.0072,33.8363,3.8363,3.8363,1.1279,0.5799,True,,31.0751,10.076,5897.4844,98.2914
TT011,Phi,Nap2,Session 6,61,EndProbe,3102.358,3134.2968,51.9721,31.9388,1.9388,1.9388,1.0646,0.6914,True,,31.6205,9.355,6075.3774,101.2563
TT011,Phi,Nap2,Session 6,62,Response,3134.2968,3168.1554,52.5204,33.8586,3.8586,3.8586,1.1286,0.6468,True,,31.387,8.45,6108.2761,101.8046
TT011,Phi,Nap2,Session 6,63,Reset,3246.3003,3273.2223,54.3294,26.922,-3.078,3.078,0.8974,0.6245,True,,31.1639,9.707,6216.8113,103.6135
TT011,Phi,Nap2,Session 6,64,EndProbe,3501.212,3523.3115,58.5377,22.0995,-7.9005,7.9005,0.7367,0.7583,True,,29.731,17.224,6469.3117,107.8219
TT011,Phi,Nap2,Session 6,65,EndProbe,3768.688,3798.2127,63.0575,29.5247,-0.4753,0.4753,0.9842,1.3159,True,,28.8687,15.908,6740.5004,112.3417
TT011,Phi,Nap2,Session 6,66,Response,3798.2127,3824.3686,63.5215,26.1559,-3.8441,3.8441,0.8719,0.6468,True,,27.7121,15.689,6768.3406,112.8057
TT011,Phi,Nap2,Session 6,67,Response,3824.3686,3866.763,64.0928,42.3944,12.3944,12.3944,1.4131,0.5799,True,,29.4193,26.265,6802.6158,113.3769
TT011,Phi,Nap2,Session 6,68,Response,3866.763,3883.8412,64.5884,17.0782,-12.9218,12.9218,0.5693,0.5576,True,,27.4505,34.824,6832.3521,113.8725
TT011,Phi,Nap2,Session 6,69,EndProbe,4140.836,4183.4765,69.3693,42.6405,12.6405,12.6405,1.4213,0.6691,True,,31.5587,34.828,7119.2062,118.6534
TT011,Phi,Nap2,Session 6,70,Response,4183.4765,4210.3762,69.9488,26.8997,-3.1003,3.1003,0.8967,0.513,True,,31.0337,36.006,7153.9763,119.2329
TT011,Phi,Nap2,Session 6,71,EndProbe,4348.272,4380.4208,72.7391,32.1488,2.1488,2.1488,1.0716,0.6691,True,,32.2323,33.619,7321.3964,122.0233
TT011,Phi,Nap2,Session 6,72,Response,4380.4208,4413.0527,73.2789,32.6319,2.6319,2.6319,1.0877,0.5799,True,,30.2798,30.783,7353.7868,122.5631
TT011,Phi,Nap2,Session 6,73,Reset,4447.0529,4476.2199,74.3606,29.167,-0.833,0.833,0.9722,0.6022,True,,32.6976,18.429,7418.6864,123.6448
TT011,Phi,Nap2,Session 6,74,EndProbe,4783.93,4818.4358,80.0197,34.5058,4.5058,4.5058,1.1502,0.6245,True,,31.0706,9.712,7758.2329,129.3039
TT011,Phi,Nap2,Session 6,75,Response,4818.4358,4859.9524,80.6532,41.5166,11.5166,11.5166,1.3839,0.4907,True,,33.994,13.593,7796.2441,129.9374
TT011,Phi,Nap2,Session 6,76,Response,4859.9524,4909.2833,81.4103,49.3309,19.3309,19.3309,1.6444,0.5353,True,,37.4304,21.464,7841.6678,130.6945
TT011,Phi,Nap2,Session 6,77,Response,4909.2833,4942.4059,82.0974,33.1226,3.1226,3.1226,1.1041,0.5576,True,,37.5286,21.22,7882.8946,131.3816
TT011,Phi,Nap2,Session 6,78,Response,4942.4059,4981.023,82.6952,38.6171,8.6171,8.6171,1.2872,0.5353,True,,39.4186,16.395,7918.7644,131.9794
TT011,Phi,Nap2,Session 6,79,EndProbe,5224.962,5260.1086,87.3756,35.1466,5.1466,5.1466,1.1716,0.5799,True,,39.5468,16.048,8199.5853,136.6598
TT011,Phi,Nap2,Session 6,80,Response,5260.1086,5295.2831,87.9616,35.1745,5.1745,5.1745,1.1725,0.6691,True,,38.2783,16.946,8234.7458,137.2458
TT011,Phi,Nap2,Session 6,81,Response,5295.2831,5316.4953,88.4315,21.2122,-8.7878,8.7878,0.7071,0.513,True,,32.6546,20.501,8262.9392,137.7157
TT011,Phi,Wake1,Session 4,1,Response,29.6927,56.9231,0.7218,27.2304,-2.7696,2.7696,0.9077,0.5799,True,,,,43.3079,0.7218
TT011,Phi,Wake1,Session 4,2,Response,56.9231,84.0013,1.1744,27.0782,-2.9218,2.9218,0.9026,0.5576,True,,27.1543,0.396,70.4622,1.1744
TT011,Phi,Wake1,Session 4,3,Response,84.0013,111.414,1.6285,27.4127,-2.5873,2.5873,0.9138,0.6245,True,,27.2404,0.615,97.7076,1.6285
TT011,Phi,Wake1,Session 4,4,Response,111.414,141.7932,2.1101,30.3792,0.3792,0.3792,1.0126,0.6245,True,,28.0251,5.621,126.6036,2.1101
TT011,Phi,Wake1,Session 4,5,Response,141.7932,173.6667,2.6288,31.8735,1.8735,1.8735,1.0625,0.5353,True,,28.7948,7.627,157.73,2.6288
TT011,Phi,Wake1,Session 4,6,Response,173.6667,205.3618,3.1586,31.6951,1.6951,1.6951,1.0565,0.5576,True,,29.6877,7.768,189.5142,3.1586
TT011,Phi,Wake1,Session 4,7,Response,205.3618,237.7037,3.6922,32.3419,2.3419,2.3419,1.0781,0.6245,True,,30.7405,6.499,221.5328,3.6922
TT011,Phi,Wake1,Session 4,8,Response,237.7037,267.5699,4.2106,29.8662,-0.1338,0.1338,0.9955,0.6245,True,,31.2312,3.377,252.6368,4.2106
TT011,Phi,Wake1,Session 4,9,Response,267.5699,302.217,4.7482,34.6471,4.6471,4.6471,1.1549,0.6022,True,,32.0848,5.342,284.8935,4.7482
TT011,Phi,Wake1,Session 4,10,Response,302.217,336.0532,5.3189,33.8362,3.8362,3.8362,1.1279,0.5799,True,,32.4773,5.761,319.1351,5.3189
TT011,Phi,Wake1,Session 4,11,Response,336.0532,369.362,5.8785,33.3088,3.3088,3.3088,1.1103,0.5799,True,,32.8,5.614,352.7076,5.8785
TT011,Phi,Wake1,Session 4,12,Response,369.362,406.3655,6.4644,37.0035,7.0035,7.0035,1.2335,0.6468,True,,33.7324,7.655,387.8638,6.4644
TT011,Phi,Wake1,Session 4,13,Response,406.3655,442.9307,7.0775,36.5652,6.5652,6.5652,1.2188,0.6022,True,,35.0722,4.68,424.6481,7.0775
TT011,Phi,Wake1,Session 4,14,Response,442.9307,480.3211,7.6938,37.3904,7.3904,7.3904,1.2463,0.6468,True,,35.6208,5.339,461.6259,7.6938
TT011,Phi,Wake1,Session 4,15,Response,480.3211,520.3657,8.3391,40.0446,10.0446,10.0446,1.3348,0.6914,True,,36.8625,6.525,500.3434,8.3391
TT011,Phi,Wake1,Session 4,16,Response,520.3657,553.2875,8.9471,32.9218,2.9218,2.9218,1.0974,0.7806,True,,36.7851,6.932,536.8266,8.9471
TT011,Phi,Wake1,Session 4,17,Response,553.2875,596.8785,9.5847,43.591,13.591,13.591,1.453,0.5576,True,,38.1026,10.466,575.083,9.5847
TT011,Phi,Wake1,Session 4,18,Response,596.8785,636.9086,10.2816,40.0301,10.0301,10.0301,1.3343,0.5799,True,,38.7956,10.193,616.8936,10.2816
TT011,Phi,Wake1,Session 4,19,Response,636.9086,673.689,10.9216,36.7804,6.7804,6.7804,1.226,0.6691,True,,38.6736,10.389,655.2988,10.9216
TT011,Phi,Wake1,Session 4,20,Response,673.689,714.9603,11.5721,41.2713,11.2713,11.2713,1.3757,0.6245,True,,38.9189,10.682,694.3246,11.5721
TT011,Phi,Wake1,Session 4,21,Response,714.9603,752.0385,12.225,37.0782,7.0782,7.0782,1.2359,0.5576,True,,39.7502,7.237,733.4994,12.225
TT011,Phi,Wake1,Session 4,22,Response,752.0385,792.15,12.8682,40.1115,10.1115,10.1115,1.337,0.7137,True,,39.0543,5.131,772.0942,12.8682
TT011,Phi,Wake1,Session 4,23,Response,792.15,836.9454,13.5758,44.7954,14.7954,14.7954,1.4932,0.6022,True,,40.0074,8.245,814.5477,13.5758
TT011,Phi,Wake1,Session 4,24,Response,836.9454,873.3768,14.2527,36.4314,6.4314,6.4314,1.2144,0.5576,True,,39.9376,8.48,855.1611,14.2527
TT011,Phi,Wake2,Session 8,1,Response,29.7583,64.4868,0.7854,34.7285,4.7285,4.7285,1.1576,0.6914,True,,,,8489.4726,141.4912
TT011,Phi,Wake2,Session 8,2,Response,64.4868,96.338,1.3402,31.8512,1.8512,1.8512,1.0617,0.6691,True,,33.2899,6.112,8522.7624,142.046
TT011,Phi,Wake2,Session 8,3,Response,96.338,131.8103,1.9012,35.4723,5.4723,5.4723,1.1824,0.6914,True,,34.0173,5.622,8556.4242,142.6071
TT011,Phi,Wake2,Session 8,4,Response,131.8103,168.4123,2.5019,36.602,6.602,6.602,1.2201,0.6914,True,,34.6635,5.847,8592.4613,143.2077
TT011,Phi,Wake2,Session 8,5,Response,168.4123,208.0108,3.1369,39.5985,9.5985,9.5985,1.32,0.6691,True,,35.6505,7.91,8630.5616,143.8427
TT011,Phi,Wake2,Session 8,6,Response,208.0108,243.7507,3.7647,35.7399,5.7399,5.7399,1.1913,0.7583,True,,35.8528,7.735,8668.2308,144.4705
TT011,Phi,Wake2,Session 8,7,Response,243.7507,282.1672,4.3826,38.4165,8.4165,8.4165,1.2805,0.7583,True,,37.1658,4.795,8705.309,145.0885
TT011,Phi,Wake2,Session 8,8,Response,282.1672,323.9292,5.0508,41.762,11.762,11.762,1.3921,0.6468,True,,38.4238,6.247,8745.3982,145.7566
TT011,Phi,Wake2,Session 8,9,Response,323.9292,365.312,5.7437,41.3828,11.3828,11.3828,1.3794,0.6245,True,,39.3799,6.209,8786.9706,146.4495
TT011,Phi,Wake2,Session 8,10,Response,365.312,399.7282,6.3753,34.4162,4.4162,4.4162,1.1472,0.6468,True,,38.3435,8.564,8824.8701,147.0812
TT011,Phi,Wake2,Session 8,11,Response,399.7282,441.4534,7.0098,41.7252,11.7252,11.7252,1.3908,0.6245,True,,39.5405,8.06,8862.9408,147.7157
